abecedarian	Adjective	0.000000	1.000000	0.000000
abecedarian	Noun	0.000000	1.000000	0.000000
abecedarius	Noun	0.000000	1.000000	0.000000
abed	Adverb	0.000000	1.000000	0.000000
abel	Noun	0.000000	1.000000	0.000000
abelard	Noun	0.000000	1.000000	0.000000
abele	Noun	0.000000	1.000000	0.000000
abelia	Noun	0.000000	1.000000	0.000000
abelmoschus	Noun	0.000000	1.000000	0.000000
abelmosk	Noun	0.000000	1.000000	0.000000
aberdare	Noun	0.000000	1.000000	0.000000
aberdeen	Noun	0.000000	1.000000	0.000000
aberdonian	Adjective	0.000000	1.000000	0.000000
aberrance	Noun	0.000000	0.875000	0.125000
aberrancy	Noun	0.000000	0.875000	0.125000
aberrant	Adjective	0.125000	0.375000	0.500000
aberrant	Noun	0.000000	1.000000	0.000000
aberrate	Verb	0.125000	0.875000	0.000000
aberration	Noun	0.083333	0.750000	0.166666
abet	Verb	0.000000	1.000000	0.000000
abetalipoproteinemia	Noun	0.750000	0.250000	0.000000
abetment	Noun	0.000000	1.000000	0.000000
abetter	Noun	0.000000	1.000000	0.000000
abettor	Noun	0.000000	1.000000	0.000000
abeyance	Noun	0.000000	1.000000	0.000000
abeyant	Adjective	0.375000	0.375000	0.250000
abfarad	Noun	0.000000	1.000000	0.000000
abhenry	Noun	0.000000	1.000000	0.000000
abhor	Verb	0.250000	0.750000	0.000000
abhorrence	Noun	0.375000	0.625000	0.000000
abhorrent	Adjective	0.625000	0.375000	0.000000
abhorrer	Noun	0.000000	1.000000	0.000000
abidance	Noun	0.000000	0.791666	0.208333
abide	Verb	0.250000	0.750000	0.000000
abiding	Adjective	0.000000	0.625000	0.375000
abidjan	Noun	0.000000	1.000000	0.000000
abience	Noun	0.000000	1.000000	0.000000
abient	Adjective	0.250000	0.250000	0.500000
abies	Noun	0.000000	1.000000	0.000000
abila	Noun	0.000000	1.000000	0.000000
abilene	Noun	0.000000	1.000000	0.000000
ability	Noun	0.062500	0.625000	0.312500
abiogenesis	Noun	0.000000	1.000000	0.000000
abiogenetic	Adjective	0.000000	1.000000	0.000000
abiogenist	Noun	0.000000	1.000000	0.000000
abiotrophy	Noun	0.375000	0.500000	0.125000
abject	Adjective	0.593750	0.125000	0.281250
abjection	Noun	0.125000	0.875000	0.000000
abjectly	Adverb	0.000000	0.625000	0.375000
abjuration	Noun	0.625000	0.375000	0.000000
abjure	Verb	0.625000	0.375000	0.000000
abkhas	Noun	0.000000	1.000000	0.000000
abkhasian	Noun	0.000000	1.000000	0.000000
abkhaz	Adjective	0.000000	1.000000	0.000000
abkhaz	Noun	0.000000	1.000000	0.000000
abkhazia	Noun	0.000000	1.000000	0.000000
abkhazian	Noun	0.000000	1.000000	0.000000
abkhazian	Adjective	0.000000	1.000000	0.000000
ablactate	Verb	0.000000	1.000000	0.000000
ablactation	Noun	0.000000	1.000000	0.000000
ablate	Verb	0.062500	0.937500	0.000000
ablated	Adjective	0.125000	0.875000	0.000000
ablation	Noun	0.000000	1.000000	0.000000
ablative	Adjective	0.000000	0.687500	0.312500
ablative	Noun	0.000000	1.000000	0.000000
ablaut	Noun	0.000000	0.500000	0.500000
ablaze	Adjective	0.062500	0.843750	0.093750
able	Adjective	0.000000	0.843750	0.156250
able-bodied	Adjective	0.000000	0.750000	0.250000
able-bodiedism	Noun	0.125000	0.625000	0.250000
able-bodism	Noun	0.125000	0.625000	0.250000
ableism	Noun	0.125000	0.625000	0.250000
ablepharia	Noun	0.000000	0.500000	0.500000
ablism	Noun	0.125000	0.625000	0.250000
abloom	Adjective	0.000000	0.875000	0.125000
abls	Noun	0.000000	1.000000	0.000000
ablution	Noun	0.000000	1.000000	0.000000
ablutionary	Adjective	0.000000	1.000000	0.000000
ably	Adverb	0.000000	0.625000	0.375000
abm	Noun	0.000000	1.000000	0.000000
abnaki	Noun	0.000000	1.000000	0.000000
abnaki	Adjective	0.000000	1.000000	0.000000
abnegate	Verb	0.000000	0.916666	0.083333
abnegation	Noun	0.000000	0.937500	0.062500
abnegator	Noun	0.000000	1.000000	0.000000
abnormal	Adjective	0.375000	0.458333	0.166666
abnormalcy	Noun	0.000000	0.750000	0.250000
abnormality	Noun	0.250000	0.531250	0.218750
abnormally	Adverb	0.000000	0.875000	0.125000
abo	Noun	0.000000	1.000000	0.000000
aboard	Adverb	0.000000	1.000000	0.000000
abocclusion	Noun	0.000000	0.875000	0.125000
abode	Noun	0.000000	1.000000	0.000000
abohm	Noun	0.000000	1.000000	0.000000
abolish	Verb	0.000000	1.000000	0.000000
abolishable	Adjective	0.000000	0.375000	0.625000
abolishment	Noun	0.000000	1.000000	0.000000
abolition	Noun	0.000000	1.000000	0.000000
abolitionary	Adjective	0.000000	1.000000	0.000000
abolitionism	Noun	0.000000	1.000000	0.000000
abolitionist	Noun	0.000000	1.000000	0.000000
abomasal	Adjective	0.000000	1.000000	0.000000
abomasum	Noun	0.000000	1.000000	0.000000
a-bomb	Noun	0.000000	1.000000	0.000000
abominable	Adjective	0.562500	0.437500	0.000000
abominably	Adverb	0.375000	0.375000	0.250000
abominate	Verb	0.250000	0.750000	0.000000
abomination	Noun	0.208333	0.750000	0.041666
abominator	Noun	0.375000	0.625000	0.000000
abor	Noun	0.000000	1.000000	0.000000
aborad	Adverb	0.000000	1.000000	0.000000
aboral	Adjective	0.000000	1.000000	0.000000
aboriginal	Noun	0.000000	1.000000	0.000000
aboriginal	Adjective	0.000000	1.000000	0.000000
aborigine	Noun	0.000000	1.000000	0.000000
abort	Noun	0.000000	1.000000	0.000000
abort	Verb	0.000000	0.833333	0.166666
aborticide	Noun	0.000000	1.000000	0.000000
abortifacient	Adjective	0.375000	0.625000	0.000000
abortifacient	Noun	0.000000	1.000000	0.000000
abortion	Noun	0.000000	1.000000	0.000000
abortionist	Noun	0.000000	1.000000	0.000000
abortive	Adjective	0.250000	0.750000	0.000000
abortively	Adverb	0.000000	0.750000	0.250000
abortus	Noun	0.000000	1.000000	0.000000
aboulia	Noun	0.000000	1.000000	0.000000
aboulic	Adjective	0.750000	0.250000	0.000000
abound	Verb	0.062500	0.937500	0.000000
abounding	Adjective	0.250000	0.750000	0.000000
about	Adverb	0.035714	0.892857	0.071428
about	Adjective	0.000000	1.000000	0.000000
about-face	Noun	0.000000	1.000000	0.000000
about-face	Verb	0.000000	1.000000	0.000000
above	Adjective	0.125000	0.875000	0.000000
above	Adverb	0.000000	0.937500	0.062500
above	Noun	0.000000	1.000000	0.000000
aboveboard	Adjective	0.625000	0.125000	0.250000
aboveboard	Adverb	0.000000	0.625000	0.375000
aboveground	Adjective	0.000000	1.000000	0.000000
above-mentioned	Adjective	0.125000	0.875000	0.000000
above-named	Adjective	0.125000	0.875000	0.000000
abracadabra	Noun	0.000000	1.000000	0.000000
abrachia	Noun	0.000000	1.000000	0.000000
abradant	Noun	0.000000	1.000000	0.000000
abrade	Verb	0.062500	0.937500	0.000000
abrader	Noun	0.000000	1.000000	0.000000
abraham	Noun	0.000000	1.000000	0.000000
abramis	Noun	0.000000	1.000000	0.000000
abranchial	Adjective	0.000000	1.000000	0.000000
abranchiate	Adjective	0.000000	1.000000	0.000000
abranchious	Adjective	0.000000	1.000000	0.000000
abrase	Verb	0.000000	1.000000	0.000000
abrasion	Noun	0.041666	0.958333	0.000000
abrasive	Adjective	0.521000	0.312500	0.166500
abrasive	Noun	0.000000	1.000000	0.000000
abrasiveness	Noun	0.278000	0.500000	0.222000
abreact	Verb	0.875000	0.125000	0.000000
abreaction	Noun	0.000000	0.625000	0.375000
abreast	Adjective	0.000000	0.750000	0.250000
abreast	Adverb	0.000000	1.000000	0.000000
abridge	Verb	0.000000	1.000000	0.000000
abridged	Adjective	0.000000	1.000000	0.000000
abridgement	Noun	0.000000	1.000000	0.000000
abridger	Noun	0.000000	1.000000	0.000000
abridgment	Noun	0.000000	1.000000	0.000000
abroach	Adjective	0.000000	1.000000	0.000000
abroad	Adverb	0.000000	1.000000	0.000000
abroad	Adjective	0.000000	1.000000	0.000000
abrocome	Noun	0.000000	1.000000	0.000000
abrogate	Verb	0.000000	1.000000	0.000000
abrogation	Noun	0.000000	1.000000	0.000000
abrogator	Noun	0.000000	1.000000	0.000000
abronia	Noun	0.000000	1.000000	0.000000
abrupt	Adjective	0.281250	0.437500	0.281250
abruption	Noun	0.000000	1.000000	0.000000
abruptly	Adverb	0.000000	1.000000	0.000000
abruptly-pinnate	Adjective	0.000000	0.750000	0.250000
abruptness	Noun	0.250000	0.416666	0.333333
abruzzi	Noun	0.000000	1.000000	0.000000
abscess	Noun	0.000000	1.000000	0.000000
abscessed	Adjective	0.500000	0.500000	0.000000
abscise	Verb	0.000000	1.000000	0.000000
abscissa	Noun	0.000000	1.000000	0.000000
abscission	Noun	0.000000	1.000000	0.000000
abscond	Verb	0.000000	1.000000	0.000000
absconder	Noun	0.000000	0.625000	0.375000
abscondment	Noun	0.000000	1.000000	0.000000
abseil	Noun	0.000000	1.000000	0.000000
abseil	Verb	0.000000	1.000000	0.000000
abseiler	Noun	0.000000	1.000000	0.000000
absence	Noun	0.031250	0.937500	0.031250
absent	Verb	0.000000	1.000000	0.000000
absent	Adjective	0.458333	0.375000	0.166666
absentee	Noun	0.625000	0.375000	0.000000
absenteeism	Noun	0.000000	0.875000	0.125000
absently	Adverb	0.000000	0.500000	0.500000
absentminded	Adjective	0.125000	0.500000	0.375000
absentmindedly	Adverb	0.000000	0.500000	0.500000
absentmindedness	Noun	0.125000	0.500000	0.375000
absinth	Noun	0.000000	1.000000	0.000000
absinthe	Noun	0.000000	1.000000	0.000000
absolute	Adjective	0.325000	0.375000	0.300000
absolute	Noun	0.250000	0.750000	0.000000
absolutely	Adverb	0.000000	0.500000	0.500000
absoluteness	Noun	0.125000	0.375000	0.500000
absolution	Noun	0.000000	1.000000	0.000000
absolutism	Noun	0.187500	0.812500	0.000000
absolutist	Adjective	0.000000	1.000000	0.000000
absolutist	Noun	0.000000	1.000000	0.000000
absolutistic	Adjective	0.000000	1.000000	0.000000
absolve	Verb	0.062500	0.812500	0.125000
absolved	Adjective	0.000000	0.375000	0.625000
absolver	Noun	0.000000	0.750000	0.250000
absolvitory	Adjective	0.000000	0.750000	0.250000
absorb	Verb	0.000000	0.916666	0.083333
absorbable	Adjective	0.000000	0.500000	0.500000
absorbate	Noun	0.000000	0.500000	0.500000
absorbed	Adjective	0.062500	0.812500	0.125000
absorbefacient	Adjective	0.000000	0.625000	0.375000
absorbency	Noun	0.000000	1.000000	0.000000
absorbent	Adjective	0.000000	1.000000	0.000000
absorbent	Noun	0.000000	1.000000	0.000000
absorber	Noun	0.000000	1.000000	0.000000
absorbing	Adjective	0.000000	0.500000	0.500000
absorptance	Noun	0.000000	1.000000	0.000000
absorption	Noun	0.104166	0.854166	0.041666
absorptive	Adjective	0.000000	1.000000	0.000000
absorptivity	Noun	0.000000	1.000000	0.000000
absquatulate	Verb	0.000000	1.000000	0.000000
abstain	Verb	0.187500	0.812500	0.000000
abstainer	Noun	0.000000	1.000000	0.000000
abstemious	Adjective	0.062500	0.625000	0.312500
abstemiously	Adverb	0.000000	0.750000	0.250000
abstemiousness	Noun	0.187500	0.812500	0.000000
abstention	Noun	0.125000	0.625000	0.250000
abstentious	Adjective	0.625000	0.375000	0.000000
abstinence	Noun	0.062500	0.812500	0.125000
abstinent	Noun	0.000000	1.000000	0.000000
abstinent	Adjective	0.625000	0.375000	0.000000
abstract	Adjective	0.000000	1.000000	0.000000
abstract	Noun	0.000000	1.000000	0.000000
abstract	Verb	0.031250	0.968750	0.000000
abstracted	Adjective	0.125000	0.500000	0.375000
abstractedly	Adverb	0.000000	0.500000	0.500000
abstractedness	Noun	0.000000	1.000000	0.000000
abstracter	Noun	0.000000	1.000000	0.000000
abstraction	Noun	0.000000	1.000000	0.000000
abstractionism	Noun	0.187500	0.812500	0.000000
abstractionist	Adjective	0.000000	1.000000	0.000000
abstractionist	Noun	0.000000	1.000000	0.000000
abstractive	Adjective	0.000000	0.625000	0.375000
abstractly	Adverb	0.000000	1.000000	0.000000
abstractness	Noun	0.125000	0.750000	0.125000
abstractor	Noun	0.000000	1.000000	0.000000
abstruse	Adjective	0.375000	0.125000	0.500000
abstrusely	Adverb	0.250000	0.750000	0.000000
abstruseness	Noun	0.250000	0.375000	0.375000
abstrusity	Noun	0.000000	0.625000	0.375000
absurd	Noun	0.000000	1.000000	0.000000
absurd	Adjective	0.000000	0.500000	0.500000
absurdity	Noun	0.125000	0.687500	0.187500
absurdly	Adverb	0.000000	1.000000	0.000000
absurdness	Noun	0.000000	1.000000	0.000000
abudefduf	Noun	0.000000	1.000000	0.000000
abuja	Noun	0.000000	1.000000	0.000000
abukir	Noun	0.000000	1.000000	0.000000
abulia	Noun	0.000000	1.000000	0.000000
abulic	Adjective	0.750000	0.250000	0.000000
abundance	Noun	0.000000	1.000000	0.000000
abundant	Adjective	0.250000	0.750000	0.000000
abundantly	Adverb	0.000000	1.000000	0.000000
abuse	Noun	0.541666	0.416666	0.041666
abuse	Verb	0.437500	0.406250	0.156250
abused	Adjective	0.375000	0.437500	0.187500
abuser	Noun	0.250000	0.750000	0.000000
abusive	Adjective	0.875000	0.125000	0.000000
abusively	Adverb	0.375000	0.125000	0.500000
abut	Verb	0.000000	1.000000	0.000000
abutilon	Noun	0.000000	1.000000	0.000000
abutment	Noun	0.000000	1.000000	0.000000
abutter	Noun	0.000000	1.000000	0.000000
abuzz	Adjective	0.000000	1.000000	0.000000
abvolt	Noun	0.000000	1.000000	0.000000
abwatt	Noun	0.000000	1.000000	0.000000
aby	Verb	0.125000	0.875000	0.000000
abydos	Noun	0.000000	1.000000	0.000000
abye	Verb	0.125000	0.875000	0.000000
abyla	Noun	0.000000	1.000000	0.000000
abysm	Noun	0.000000	1.000000	0.000000
abysmal	Adjective	0.125000	0.750000	0.125000
abysmally	Adverb	0.375000	0.125000	0.500000
abyss	Noun	0.000000	1.000000	0.000000
abyssal	Adjective	0.000000	1.000000	0.000000
abyssinia	Noun	0.000000	1.000000	0.000000
abyssinian	Noun	0.000000	1.000000	0.000000
ac	Noun	0.000000	1.000000	0.000000
acacia	Noun	0.000000	1.000000	0.000000
academe	Noun	0.000000	1.000000	0.000000
academia	Noun	0.000000	1.000000	0.000000
academic	Adjective	0.208333	0.625000	0.166666
academic	Noun	0.000000	1.000000	0.000000
academically	Adverb	0.000000	0.875000	0.125000
academician	Noun	0.000000	0.958333	0.041666
academicianship	Noun	0.000000	1.000000	0.000000
academicism	Noun	0.125000	0.875000	0.000000
academism	Noun	0.125000	0.875000	0.000000
academy	Noun	0.031250	0.906250	0.062500
acadia	Noun	0.000000	1.000000	0.000000
acadian	Noun	0.000000	1.000000	0.000000
acalypha	Noun	0.000000	1.000000	0.000000
acanthaceae	Noun	0.000000	1.000000	0.000000
acanthion	Noun	0.000000	1.000000	0.000000
acanthisitta	Noun	0.000000	1.000000	0.000000
acanthisittidae	Noun	0.000000	1.000000	0.000000
acanthocephala	Noun	0.000000	1.000000	0.000000
acanthocephalan	Noun	0.250000	0.750000	0.000000
acanthocereus	Noun	0.000000	1.000000	0.000000
acanthocyte	Noun	0.125000	0.875000	0.000000
acanthocytosis	Noun	0.125000	0.875000	0.000000
acanthoid	Adjective	0.000000	0.875000	0.125000
acantholysis	Noun	0.000000	1.000000	0.000000
acanthoma	Noun	0.000000	1.000000	0.000000
acanthophis	Noun	0.000000	1.000000	0.000000
acanthopterygian	Noun	0.000000	1.000000	0.000000
acanthopterygii	Noun	0.000000	0.875000	0.125000
acanthoscelides	Noun	0.000000	1.000000	0.000000
acanthosis	Noun	0.000000	1.000000	0.000000
acanthotic	Adjective	0.000000	1.000000	0.000000
acanthous	Adjective	0.000000	0.875000	0.125000
acanthurus	Noun	0.000000	1.000000	0.000000
acanthus	Noun	0.000000	1.000000	0.000000
acapnia	Noun	0.000000	1.000000	0.000000
acapnial	Adjective	0.000000	1.000000	0.000000
acapnic	Adjective	0.000000	1.000000	0.000000
acapnotic	Adjective	0.000000	1.000000	0.000000
acapulco	Noun	0.000000	1.000000	0.000000
acaracide	Noun	0.000000	1.000000	0.000000
acardia	Noun	0.500000	0.500000	0.000000
acariasis	Noun	0.000000	1.000000	0.000000
acaricide	Noun	0.000000	1.000000	0.000000
acarid	Noun	0.000000	1.000000	0.000000
acaridae	Noun	0.000000	1.000000	0.000000
acaridiasis	Noun	0.000000	1.000000	0.000000
acarina	Noun	0.000000	1.000000	0.000000
acarine	Noun	0.000000	1.000000	0.000000
acariosis	Noun	0.000000	1.000000	0.000000
acarophobia	Noun	0.125000	0.875000	0.000000
acarpous	Adjective	0.375000	0.625000	0.000000
acarus	Noun	0.000000	1.000000	0.000000
acaryote	Noun	0.375000	0.625000	0.000000
acatalectic	Adjective	0.000000	0.875000	0.125000
acatalectic	Noun	0.500000	0.500000	0.000000
acataphasia	Noun	0.500000	0.500000	0.000000
acathexia	Noun	0.375000	0.625000	0.000000
acathexis	Noun	0.375000	0.625000	0.000000
acaudal	Adjective	0.250000	0.750000	0.000000
acaudate	Adjective	0.250000	0.750000	0.000000
acaulescent	Adjective	0.000000	0.750000	0.250000
acc	Noun	0.000000	1.000000	0.000000
accede	Verb	0.041666	0.916666	0.041666
accelerando	Adjective	0.000000	1.000000	0.000000
accelerando	Noun	0.000000	1.000000	0.000000
accelerando	Adverb	0.000000	1.000000	0.000000
accelerate	Verb	0.000000	1.000000	0.000000
accelerated	Adjective	0.000000	1.000000	0.000000
acceleration	Noun	0.000000	1.000000	0.000000
accelerative	Adjective	0.250000	0.625000	0.125000
accelerator	Noun	0.000000	1.000000	0.000000
acceleratory	Adjective	0.250000	0.625000	0.125000
accelerometer	Noun	0.000000	1.000000	0.000000
accent	Verb	0.000000	1.000000	0.000000
accent	Noun	0.000000	0.825000	0.175000
accented	Adjective	0.000000	1.000000	0.000000
accenting	Noun	0.000000	0.875000	0.125000
accentor	Noun	0.000000	1.000000	0.000000
accentual	Adjective	0.000000	1.000000	0.000000
accentuate	Verb	0.000000	1.000000	0.000000
accentuation	Noun	0.000000	0.937500	0.062500
accept	Verb	0.011363	0.886363	0.102272
acceptability	Noun	0.250000	0.250000	0.500000
acceptable	Adjective	0.000000	0.593750	0.406250
acceptableness	Noun	0.250000	0.250000	0.500000
acceptably	Adverb	0.000000	0.500000	0.500000
acceptance	Noun	0.035714	0.892857	0.071428
acceptant	Adjective	0.000000	0.750000	0.250000
acceptation	Noun	0.000000	0.833333	0.166666
accepted	Adjective	0.000000	0.500000	0.500000
accepting	Adjective	0.125000	0.500000	0.375000
acceptive	Adjective	0.125000	0.562500	0.312500
acceptor	Noun	0.000000	1.000000	0.000000
access	Verb	0.000000	1.000000	0.000000
access	Noun	0.000000	1.000000	0.000000
accessary	Noun	0.000000	1.000000	0.000000
accessary	Adjective	0.000000	0.625000	0.375000
accessibility	Noun	0.062500	0.687500	0.250000
accessible	Adjective	0.031250	0.593750	0.375000
accession	Noun	0.020833	0.958333	0.020833
accession	Verb	0.000000	1.000000	0.000000
accessional	Adjective	0.000000	0.875000	0.125000
accessorial	Adjective	0.000000	0.625000	0.375000
accessory	Noun	0.125000	0.875000	0.000000
accessory	Adjective	0.000000	0.812500	0.187500
accho	Noun	0.000000	1.000000	0.000000
acciaccatura	Noun	0.000000	1.000000	0.000000
accidence	Noun	0.000000	1.000000	0.000000
accident	Noun	0.437500	0.562500	0.000000
accidental	Adjective	0.125000	0.875000	0.000000
accidental	Noun	0.125000	0.875000	0.000000
accidentally	Adverb	0.041666	0.791666	0.166666
accident-prone	Adjective	0.125000	0.875000	0.000000
accipiter	Noun	0.000000	1.000000	0.000000
accipitridae	Noun	0.000000	1.000000	0.000000
accipitriformes	Noun	0.000000	1.000000	0.000000
accipitrine	Adjective	0.000000	1.000000	0.000000
acclaim	Verb	0.000000	0.812500	0.187500
acclaim	Noun	0.000000	0.375000	0.625000
acclamation	Noun	0.000000	0.375000	0.625000
acclimate	Verb	0.375000	0.625000	0.000000
acclimation	Noun	0.000000	1.000000	0.000000
acclimatisation	Noun	0.000000	1.000000	0.000000
acclimatise	Verb	0.375000	0.625000	0.000000
acclimatization	Noun	0.000000	1.000000	0.000000
acclimatize	Verb	0.375000	0.625000	0.000000
acclivitous	Adjective	0.000000	1.000000	0.000000
acclivity	Noun	0.000000	1.000000	0.000000
accolade	Noun	0.000000	0.500000	0.500000
accommodate	Verb	0.000000	0.803571	0.196428
accommodating	Adjective	0.000000	0.500000	0.500000
accommodatingly	Adverb	0.000000	1.000000	0.000000
accommodation	Noun	0.062500	0.854166	0.083333
accommodational	Adjective	0.000000	1.000000	0.000000
accommodative	Adjective	0.041666	0.583333	0.375000
accommodator	Noun	0.000000	1.000000	0.000000
accompanied	Adjective	0.000000	1.000000	0.000000
accompaniment	Noun	0.000000	1.000000	0.000000
accompanist	Noun	0.000000	1.000000	0.000000
accompany	Verb	0.000000	1.000000	0.000000
accompanying	Adjective	0.000000	1.000000	0.000000
accompanyist	Noun	0.000000	1.000000	0.000000
accomplice	Noun	0.000000	1.000000	0.000000
accomplish	Verb	0.062500	0.875000	0.062500
accomplishable	Adjective	0.000000	0.750000	0.250000
accomplished	Adjective	0.000000	0.708333	0.291666
accomplishment	Noun	0.000000	0.875000	0.125000
accord	Noun	0.187500	0.656250	0.156250
accord	Verb	0.000000	0.937500	0.062500
accordance	Noun	0.187500	0.750000	0.062500
accordant	Adjective	0.000000	0.750000	0.250000
according	Adjective	0.000000	0.937500	0.062500
accordingly	Adverb	0.125000	0.625000	0.250000
accordion	Noun	0.000000	1.000000	0.000000
accordionist	Noun	0.000000	1.000000	0.000000
accost	Verb	0.000000	0.937500	0.062500
accouchement	Noun	0.000000	1.000000	0.000000
accoucheur	Noun	0.000000	1.000000	0.000000
accoucheuse	Noun	0.000000	1.000000	0.000000
account	Noun	0.012500	0.837500	0.150000
account	Verb	0.000000	1.000000	0.000000
accountability	Noun	0.000000	1.000000	0.000000
accountable	Adjective	0.000000	1.000000	0.000000
accountancy	Noun	0.000000	1.000000	0.000000
accountant	Noun	0.000000	1.000000	0.000000
accountantship	Noun	0.000000	1.000000	0.000000
accounting	Noun	0.000000	1.000000	0.000000
accouter	Verb	0.000000	1.000000	0.000000
accoutered	Adjective	0.000000	1.000000	0.000000
accouterment	Noun	0.375000	0.625000	0.000000
accoutre	Verb	0.000000	1.000000	0.000000
accoutred	Adjective	0.000000	1.000000	0.000000
accoutrement	Noun	0.375000	0.625000	0.000000
accra	Noun	0.000000	1.000000	0.000000
accredit	Verb	0.000000	1.000000	0.000000
accreditation	Noun	0.000000	1.000000	0.000000
accredited	Adjective	0.000000	1.000000	0.000000
accrete	Verb	0.000000	1.000000	0.000000
accretion	Noun	0.000000	0.979166	0.020833
accretionary	Adjective	0.375000	0.625000	0.000000
accretive	Adjective	0.250000	0.750000	0.000000
accroides	Noun	0.000000	1.000000	0.000000
accrual	Noun	0.000000	1.000000	0.000000
accrue	Verb	0.000000	1.000000	0.000000
accrued	Adjective	0.000000	1.000000	0.000000
accruement	Noun	0.000000	1.000000	0.000000
acculturate	Verb	0.000000	1.000000	0.000000
acculturation	Noun	0.000000	0.875000	0.125000
acculturational	Adjective	0.000000	1.000000	0.000000
acculturative	Adjective	0.000000	1.000000	0.000000
accumbent	Adjective	0.125000	0.875000	0.000000
accumulate	Verb	0.000000	1.000000	0.000000
accumulated	Adjective	0.000000	1.000000	0.000000
accumulation	Noun	0.187500	0.812500	0.000000
accumulative	Adjective	0.000000	0.812500	0.187500
